"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1442,       -4.81710727,      -1.483801697,      -3.522295136,        1.50099271,      0.1386722027,       2.934939683
          0,           0,        1443,      -4.817556172,      -1.484231785,      -3.522837013,       1.500555461,     0.09376452515,        2.94451074
          0,           0,        1444,      -4.818004057,      -1.484661923,      -3.523405602,       1.500116441,      0.0803657734,       2.915788083
          0,           0,        1445,      -4.818451182,      -1.485091064,      -3.523996954,       1.499679263,     0.06938667675,       2.925201085
          0,           0,        1446,      -4.818897703,      -1.485519583,      -3.524636933,       1.499242887,     0.05905022816,       2.935647484
          0,           0,        1447,      -4.819343799,      -1.485947732,      -3.525266279,       1.498806779,     0.04173000386,       2.908269421
          0,           0,        1448,      -4.819789592,      -1.486375521,      -3.525941966,       1.498370992,     0.03277526405,       2.928487088
          0,           0,        1449,      -4.820235185,      -1.486802933,       -3.52659304,       1.497935663,     0.06728207211,       2.950109947
          0,           0,        1450,      -4.820680673,      -1.487229854,      -3.527198637,       1.497501304,     0.09960851867,       2.948943167
          0,           0,        1451,      -4.821126104,      -1.487656478,      -3.527814081,       1.497067338,     0.09727254507,       2.951914284
          0,           0,        1452,      -4.821571524,       -1.48808313,      -3.528411738,       1.496632711,     0.08885065851,       2.944507022
          0,           0,        1453,       -4.82201701,      -1.488509603,      -3.529032374,       1.496198246,     0.07222364869,       2.914363518
          0,           0,        1454,      -4.822462572,      -1.488935975,      -3.529716243,       1.495763708,     0.05583610367,       2.905555347
          0,           0,        1455,      -4.822908231,      -1.489362206,      -3.530364449,       1.495329225,     0.04100622482,       2.930101211
          0,           0,        1456,      -4.823353999,      -1.489788212,      -3.531012391,       1.494895045,      0.1063621504,       2.971764753
          0,           0,        1457,      -4.823799881,      -1.490213596,      -3.531645092,       1.494462455,      0.1201653298,       2.974378066
          0,           0,        1458,      -4.824245858,      -1.490639075,       -3.53232669,       1.494029108,     0.08741869059,       2.952428226
          0,           0,        1459,      -4.824691956,      -1.491064719,      -3.533045561,       1.493594816,     0.07732151911,       2.935650894
          0,           0,        1460,      -4.825138194,      -1.491489962,        -3.5337617,       1.493161456,     0.06166909012,        2.92246247
          0,           0,        1461,      -4.825584536,      -1.491915012,      -3.534509658,       1.492728283,     0.04371549131,       2.908768046
          0,           0,        1462,      -4.826030987,      -1.492339893,      -3.535184426,       1.492295211,     0.03735049519,       2.938656263
          0,           0,        1463,      -4.826477545,      -1.492764497,      -3.535822812,       1.491862554,     0.08093451144,       2.965496772
          0,           0,        1464,      -4.826924198,       -1.49318862,      -3.536476656,       1.491430988,      0.1118144812,        2.96370206
          0,           0,        1465,      -4.827370911,      -1.493612592,      -3.537167539,       1.490999359,      0.0931381126,       2.956025817
          0,           0,        1466,      -4.827817701,      -1.494036643,      -3.537893263,        1.49056693,     0.07512396287,       2.936596822
          0,           0,        1467,       -4.82826458,      -1.494460417,      -3.538655249,       1.490134963,     0.06672823727,       2.923982604
          0,           0,        1468,      -4.828711505,      -1.494883908,      -3.539389576,       1.489703379,      0.0488581567,       2.910701474
          0,           0,        1469,      -4.829158449,      -1.495307184,       -3.54016379,        1.48927192,     0.05478080456,       2.943523673
          0,           0,        1470,      -4.829605399,      -1.495730057,      -3.540969139,       1.488841158,     0.09925392209,       2.974053412
          0,           0,        1471,      -4.830052326,      -1.496152423,      -3.541731685,       1.488411415,      0.1111868854,       2.958745729
          0,           0,        1472,      -4.830499196,      -1.496574728,      -3.542511069,       1.487981173,     0.08956184901,       2.944619999
          0,           0,        1473,      -4.830946007,        -1.4969969,       -3.54328558,       1.487550715,     0.07730312427,       2.935046397
          0,           0,        1474,      -4.831392734,      -1.497418647,      -3.544066122,       1.487120965,     0.06412366837,       2.926592948
          0,           0,        1475,      -4.831839327,      -1.497840055,      -3.544865298,       1.486691575,     0.04975451454,       2.910808168
          0,           0,        1476,      -4.832285765,      -1.498261121,      -3.545674174,       1.486262518,     0.07174323537,       2.909717435
          0,           0,        1477,      -4.832732023,      -1.498681574,      -3.546443937,       1.485834634,      0.1032186563,       2.931842873
          0,           0,        1478,      -4.833178066,      -1.499101583,      -3.547254969,       1.485407334,      0.1053690398,        2.96282762
          0,           0,        1479,      -4.833623871,      -1.499521459,       -3.54809696,       1.484979544,     0.09580369411,        2.95680534
          0,           0,        1480,       -4.83406944,      -1.499940943,      -3.548924443,       1.484552193,      0.0785591163,        2.94786305
          0,           0,        1481,      -4.834514722,      -1.500360036,      -3.549760515,       1.484125197,     0.06133562498,       2.941432857
          0,           0,        1482,      -4.834959683,      -1.500778646,      -3.550607462,       1.483698833,     0.05320737572,       2.939039984
          0,           0,        1483,      -4.835404281,      -1.501196723,      -3.551465355,        1.48327314,     0.08850778432,       2.921651027
          0,           0,        1484,      -4.835848504,       -1.50161408,      -3.552287696,       1.482848739,      0.1185066221,       2.943780141
          0,           0,        1485,      -4.836292312,      -1.502030931,      -3.553139782,       1.482424864,     0.09830271275,       2.964616711
          0,           0,        1486,      -4.836735694,      -1.502447622,      -3.554010374,       1.482000377,     0.06574150133,       2.955045608
          0,           0,        1487,       -4.83717865,      -1.502863893,      -3.554897025,       1.481576232,     0.06612063632,       2.946758745
          0,           0,        1488,      -4.837621129,      -1.503279486,      -3.555794415,         1.4811532,     0.08708943862,       2.935737803
          0,           0,        1489,       -4.83806307,      -1.503694355,      -3.556674113,       1.480731185,     0.08023721411,       2.920178601
          0,           0,        1490,      -4.838504472,      -1.504108803,      -3.557564203,       1.480309408,     0.07847515226,       2.904572307
          0,           0,        1491,      -4.838945292,      -1.504522609,      -3.558431577,       1.479888439,     0.07158607461,       2.921153353
          0,           0,        1492,      -4.839385507,       -1.50493581,      -3.559306181,       1.479468095,     0.05501463231,       2.961308432
          0,           0,        1493,      -4.839432368,      -1.504979326,      -3.559605904,       1.479422539,    -0.01375721744,       2.873064784
